Gene,TNK,B,MonoMacro,Mast,Endothelial,Malignant,Stroma,DC,Epithelial
GSN,0.108928634360576,0.104458227163759,2.16964955546963,1.16160660315942,3.84884508272155,1.57655591999397,5.07897474073257,6.01570338270966,1.40084532021365
NAPSA,0.108060358930698,0.0962874806875884,0.163182830911142,0.213847596844854,0.270066940039147,22.6608378541214,0.330343328708367,0.185210939371608,37.3705159446533
SERPING1,0.105221726520145,0.0698719560440163,3.27387693455388,0.0978085304417505,2.61088628810157,0.301730769148077,11.5154918913114,0.36321771450228,0.555454980646002
SLC26A2,0.103311129118429,0.0940306436887492,0.119639729800585,2.80226525883986,0.808338405449787,0.156607444647753,0.180150296949647,0.0894768254382032,0.101847464976791
CRIP2,0.102135422449874,0.13181640006188,0.0643450516516134,0.0420011474930609,7.77544776689038,2.16956323970303,2.16749221955525,0.075406262883769,1.52843285145399
HES1,0.100741661056063,1.97872593001487,1.29852597744045,2.29213770120766,11.2575459468796,3.51297683910897,4.29228004606713,0.285950796845669,2.15238657592383
IL1B,0.0980702354587001,0.0609473318166923,9.47200742315453,0.173819876299973,0.134205928789836,0.0997065078556213,0.035958031766984,6.86045309171526,0.102233561097739
MRC1,0.0953196735911726,0.0353274845738341,5.33322350152816,0.0991405462057927,0.311277360852832,0.0395730449254171,0.0671101994490945,2.16197787720581,0.0673404517832021
CCL17,0.0943041833499793,0.0882205590360628,0.819508134263388,0.226696380796465,0.0435430037835775,0.0308810852273924,0.186070901127456,30.6876992894754,0.16416219434272
EPAS1,0.0900978137744064,0.0275428431866268,0.328140811611684,0.692609844882708,7.6842546734348,0.606019272813964,1.02794748033399,0.0784574805829054,0.912809179417528
MGP,0.0854505902170634,0.152877212211032,0.0542046961527891,0.131400627473129,42.9605361997818,0.3991707224779,52.472351500022,0.0705593727412144,6.2333823983312
CD79A,0.0839410229802567,13.5879637210954,0.0138887271357968,0.122933345653767,0.0130957073580851,0.00843765681941174,0.00319667034816535,0.0671124599882638,0.0451398988429012
MS4A1,0.0826640716830522,10.1211305269711,0.00749359172262584,0.0,0.0416169282433771,0.0109483915721073,0.0139736993287743,0.0467496901095781,0.0
MCEMP1,0.0776567469189845,0.0464720415251475,4.81528260469888,0.100852819190445,0.0,0.0133223699665571,0.0231612794976837,0.327484039505741,0.0794908103353837
KRT8,0.0772262921233372,0.180820217883433,0.14350711970952,0.101123858296071,0.623245342154093,12.6840622362478,0.557947422947566,0.129293195404513,6.43721010135664
LUM,0.0771218718032531,0.19351078772003,0.0680818668898386,0.15281941559133,0.103162026365297,0.0507019179817449,70.2987773236606,0.0875295715834646,0.161916293313561
MS4A7,0.0750176529818386,0.442611995898253,7.37742650156448,0.0809036587423603,0.0,0.0254041047104183,0.0537854022828301,2.29876716311692,0.0191879979275998
CAV1,0.0718473611826977,0.0673807820091561,0.049615983030583,0.061812615227446,11.4589569089633,7.93787089365169,4.72536389767451,0.033712679970231,3.0999036117833
ADAM28,0.0717996189608163,2.53626231519845,0.192260247501087,0.0385205601750692,0.0308516759401663,0.100381857720109,0.0267025762070124,0.659630615907314,0.143139962667927
FCGR2B,0.0696668415428271,1.21815836243744,1.12249109882399,0.0,0.0964173640624276,0.0203671979236837,0.0324828706681477,3.46397010362035,0.0188792102207428
NQO1,0.0689004317638483,0.0230782547875268,0.0732441457503972,0.05422288517061,1.36433518105019,6.13765872906377,0.212622834666879,0.0371111835301709,1.16873310035038
RNASE1,0.0685255639045287,0.0613959029797672,3.9414579947552,0.0544714152020195,10.8010401541921,4.66322349006654,0.112605070511346,0.227113061185251,24.2584981667459
MDK,0.0676325926421254,0.0633586750317721,0.188337464398576,0.0845556014524444,1.8181544213988,21.0726401329942,3.67061581712805,0.0624909254598551,5.3547919015829
CSTA,0.067090928963338,0.0502997339489825,6.36212170958719,0.0104842903393555,0.117486651317895,0.126710921339639,0.184180000738079,3.3365185680016,0.0810609043587893
TPSB2,0.0640870498247048,0.0681424632801108,0.0827772741222686,401.610252831924,0.11414645560987,0.0532844352798824,0.196243966471575,0.0776856037797934,0.179116936273677
COL3A1,0.06366578475822,0.11335660698102,0.0518501858379933,0.208253868531399,0.247151137319674,0.0426965643942361,71.4240565333942,0.0550010467022975,0.1070930465739
DCN,0.0614751455376211,0.0615504904993078,0.043577515670165,0.210861524351224,0.145667857384776,0.0254938493322829,58.9885986742781,0.0312761349076872,0.0576379715228981
HLA-DQB2,0.0596785417534606,0.216292986770522,0.837892312293992,0.0,0.0144236039393747,0.0828435844633353,0.0487494688094052,6.77840080351749,0.143505135353553
EMP1,0.0595161804067013,0.0256524686575024,0.518343288716473,0.0262936295265953,8.12336400479618,0.362504095603439,2.36133479274184,0.363873531844438,0.511823531337461
AGR2,0.0593398906603512,0.0958630665444239,0.0982122954848916,0.210368346907097,0.292122862224985,15.1918788457672,0.215323927506609,0.099101173774031,18.2948541286358
ENG,0.0590757144125305,0.0507709506718965,0.747238953051597,0.128008577852649,6.38793445999816,0.175327852884464,0.978487765182227,0.742365351067539,0.0520495376187614
KRT7,0.0587759203278611,0.135158021442424,0.0724751263608658,0.07542790422862,0.18910543057521,12.9464389770575,0.276419157145203,0.0582675065271856,7.40301774111903
MGST1,0.057664379811714,0.045784714379155,0.957865469161378,0.0762246440510692,0.124822211782923,15.7383466977719,0.49817911666477,0.163616240559505,12.8574662761829
VWA5A,0.0544905979232414,0.0339526651962164,0.12383287682041,10.3985245443932,0.0718186308191243,0.193993286546199,0.126651755897147,0.0451764828466929,0.206538210998754
SFTA2,0.0534391499646483,0.0382488904394266,0.0447213402570045,0.126721635680636,0.0676933509336326,6.4415226078883,0.0673866250567888,0.0410325625059912,15.8618281621785
RNASE6,0.0528364205373265,0.894184363555009,1.59940709835638,0.0296557619848669,0.0441283761082955,0.0187062330252955,0.0141122444622256,3.93220671660597,0.13227521155022
COL1A2,0.0522910070605499,0.17485850039701,0.0542334343197678,0.184173801947584,0.496090685500262,0.0511690865697631,81.9774922766478,0.0953476737267518,0.182512281603305
MEF2C,0.0522670482221868,3.44076541284286,0.923946479961769,0.0225265813660119,3.35553469816883,0.343514161005772,1.11250811039445,2.53130640099852,0.715375668241942
SPARC,0.0515382174470599,0.134483710683353,0.32814225340862,0.220815200823341,19.8337981225367,0.132117136995266,46.0033391523972,0.0531654692935999,0.0775750816051343
NNMT,0.0510578755645955,0.0758438621193306,0.292568936191434,0.0125031257814454,7.93360049577965,13.1118191034208,12.3728998544779,0.051891668422546,3.42844429627351
TPSAB1,0.0504964767150551,0.0636555941392909,0.04757180890166,307.038882728972,0.115253788265296,0.01690733678186,0.102181545691717,0.0314039770049367,0.0639948475509254
MUC1,0.0477335028545788,0.0562491679525592,0.0554849348535697,0.0899737209122503,0.191233072920301,6.6783753038604,0.116033089643829,0.0442602981382111,9.38688335690219
FOLR3,0.0468302108305167,0.0219720902902209,3.16187842968597,0.125873005450447,0.0,0.00357648877860354,0.0343475005832701,0.0733625105515784,0.0150041844884834
SAA1,0.0457281474240533,0.0588606839021509,0.109616464495195,0.00720303334140073,0.0498745667283184,26.4406578894575,0.246510783396317,0.0498583148680996,7.45248673594159
A2M,0.0454616494257629,0.0581650048798248,0.661482984438146,0.042685441000406,15.1683702302164,0.0349871375054256,8.11173268729707,0.439562144724666,0.165926642745387
COL6A3,0.0452705995444841,0.0269830610905319,0.00870065629864553,0.0318824080510097,0.107804285391942,0.0252700312647267,12.9845823800977,0.0327763926632875,0.0185910211839077
GPRC5A,0.0449494660054136,0.046211568717585,0.0559634752708577,0.0333646687794535,0.296644375116524,3.37434612333813,0.409823867188275,0.0360930842960979,5.36314935031892
FXYD3,0.0443226611509573,0.0978544550965146,0.0620982142202579,0.0814417969767214,0.170134806730211,6.1195286559768,0.151121610043729,0.0312763608643863,5.25271266905364
TM4SF1,0.0435490567760574,0.113497215672812,0.0445971389879868,0.0704349659424374,27.1184355874299,5.87072878830667,1.53711845828739,0.0634374216965418,3.1403991405683
CPVL,0.0431580725642169,0.0332998158325368,1.99183461917422,0.0697934472115828,0.366471499371217,0.0361101806274426,0.0845838952373091,4.79652432253762,0.0420651376593182
TACSTD2,0.0417421047113755,0.0920917923254994,0.0778199680428973,0.039108684986746,0.580908809035662,2.59491970255258,0.0993651241683247,1.39444058740218,4.78848592514434
MMP7,0.0417029201637399,0.0644159298893356,0.0555615787960563,0.157969873191679,0.0,1.7188442325562,0.306115467012574,0.0733295256304797,3.0799027386137
CLDN4,0.041650323264516,0.0580390613869947,0.0362391322169197,0.0487932956948857,0.0799315473633921,4.06074259842108,0.0909217909325185,0.0324277567784854,4.71287646057774
CKB,0.0412158842069424,0.0360333798989493,0.27496408807767,0.0816424982820313,0.0252469148270081,4.62124324261277,0.373171685076781,0.254790687387468,1.65516672874669
CTHRC1,0.0406423542908202,0.0512816710540035,0.0165827529983463,0.0439896600457446,1.12756905355162,0.120802698819222,21.3766848810558,0.0263394755606684,0.170650019683128
TNFRSF13C,0.0402088004309625,2.54192269912862,0.000695730563361488,0.0,0.0,0.00454636819738096,0.0,0.00945956870879711,0.00905563328307457
TAGLN,0.0401817196350631,0.0413204568890608,0.252277736068905,0.0583241679537035,0.500772288227946,0.0587114398496241,43.0689065100627,0.0745150439175329,0.116266599982248
CXCL17,0.0384021998751186,0.0445966141327122,0.0417097634394902,0.0687566401663513,0.0,6.91639779032896,0.122765982264547,0.0331924557038768,15.8932530257357
CPA3,0.0379311039792837,0.0774135911051385,0.017340787917495,49.6080771154888,0.0,0.0105707147091746,0.038109221895877,0.0351981081025185,0.0337261503339777
SFTPD,0.0378910307596533,0.0274188309220359,0.0407411527451735,0.21317691704498,0.0,0.450754014586838,0.0305361255618642,0.0451387298063159,8.2066559654957
HPGDS,0.0377238619102788,0.0181697266029326,0.468157772580073,17.7374600089621,0.0130957073580851,0.00169217498547427,0.00864718328938632,0.958510201614954,0.0
PCOLCE,0.0375511615992532,0.0421338047474303,0.0190226450758212,0.0286578355230717,0.202429435893317,0.120543937905131,10.4858816784601,0.0548892043316935,0.168885642820594
CALD1,0.0370054409689086,0.0653628005738467,0.0361330031483396,0.0552808360828731,8.24443254078567,0.892020209911826,38.8932597671065,0.0231787874682653,0.24979677437197
RGS13,0.0368671149310024,0.177987439552498,0.0151681580304184,8.72604159029817,0.0,0.00040086034250149,0.0,0.105917394268614,0.0
S100P,0.0366105637122498,0.0133331511071554,0.267418544134896,0.109870898754143,0.022920954795293,13.170750010439,0.0933444088804341,0.0902559815159507,0.823048263215481
MMP11,0.0364420198309642,0.0745334791589658,0.0328115110285231,0.173730009924864,0.0,0.0448827657027178,37.1431640647392,0.0482855404153542,0.0391134035985739
CXCL1,0.0361801831351856,0.0488016317430108,0.346069958897312,0.0504754257149771,0.820593424460632,6.32814358700116,0.688738011975275,0.0943360156847179,1.74619731296632
COL6A1,0.0356072832509298,0.0213882130929623,0.0543447692930037,0.0361048678226271,0.522884913259677,0.766522090006611,11.9128778610447,0.0310490169644337,0.317294204435346
IL1RL1,0.0354205368818623,0.00350405068258907,0.00574374442560777,5.06552927781319,0.0,0.0337048107069252,0.0200818500912357,0.00770095445038419,0.0
TPM2,0.0351004667880557,0.0399599583683278,0.0270716980785118,0.0261030530838766,0.326872904104621,0.567180288734017,18.73354538318,0.564895508580663,0.311440651827338
TCF4,0.0346680497018898,2.44162773014399,0.250742875371323,0.0574925801513537,9.64831139701307,0.00748044559155211,6.04428107634477,1.54554106123571,0.135696174402706
CEACAM6,0.034464363999132,0.0430668365976637,0.0394629582110857,0.156913407932014,0.196565716138232,6.46048074053898,0.11801495337543,0.0668279488881622,15.7007325223572
MYL9,0.034382814733805,0.0756903033826758,0.0677520895681222,0.0928508003275419,1.57938310935144,0.315498250523334,19.1667715799468,0.15513473773784,0.6690233885634
SERPINF1,0.0341962203171161,0.0763113237305552,0.434706779999415,0.346589143229333,0.0999331127813026,4.51570097633182,12.7561222253877,3.03511496284955,1.03791867713178
C8ORF4,0.0332705042014303,0.0505494695033609,0.0611428892805179,0.0,5.66987372768482,4.70974381501951,1.1122070272702,0.0196012051227541,7.23917343329106
EMP2,0.0329746679602265,0.0427475876178706,0.136407969301772,0.0258955480521482,3.25772663544299,4.55761493827668,2.25902152040414,0.160926249204226,5.22456328583721
CCL2,0.0327561381743792,0.0641588029498356,2.77817941827688,0.547171158107604,6.73792003897651,0.103162452461523,3.98398849617365,0.751665456604275,0.625495460865203
RARRES2,0.0322374129656832,0.0808642352899157,0.0248753936486575,0.0596789247061989,0.196633571023608,0.970192357224922,26.358593221427,0.0726337643897229,0.741769626691548
ELF3,0.0309854124016487,0.0673808314622928,0.0561237831990805,0.030916227382744,0.0,5.79300009251747,0.0134719837613411,0.0577547722921616,6.53446556268745
ADIRF,0.0309035307250211,0.0372389719391501,0.0408369840996762,0.0743479847630817,5.79645965667154,6.69338762498554,5.85753488925784,0.013428450142685,2.04120749347912
HYAL2,0.0301393099081374,0.0300249043658195,0.140911638841682,0.0257612365926503,6.55389768430883,0.562925311815883,0.358559733218114,0.0940270948306018,0.208748429020971
TFF3,0.0300321627715063,0.0284621678890897,0.0567532948572055,0.0880382867258092,2.74743809176781,10.2014360948792,0.098952213525484,0.0452248114559894,7.74767580704068
CSF2RA,0.029989727700395,0.0139044100650935,1.12116819946527,0.0639456623555992,0.0128444397062734,0.0746817976273922,0.0115598953980749,4.52034625697101,0.079150626104944
VCAN,0.0293824070395414,0.028097704197363,3.37154079639761,0.00828830023538773,0.195099738430347,0.33802870768604,12.3836036489862,0.649951702509463,0.128633896014209
CD1C,0.0290771786045898,0.282248614362135,0.159375397552476,0.0182454214968963,0.0140704366056479,0.00634362654328817,0.0162266267828559,5.41038083448739,0.0561647013949649
PIGR,0.0287008337182834,0.0982838888434346,0.0363893638242386,0.0271940244198677,0.0,1.48458020908249,0.0268985921390914,0.0600491202263263,12.9374998587601
LGALS2,0.0281755214920821,0.00443113135645793,0.781395837313959,0.0,0.0,0.02682490662299,0.0418055654646303,2.75701994238392,0.0254750775563305
DERL3,0.0279933609374362,1.65420193634874,0.0226852253784872,0.00947651719040218,0.050168541677439,0.0431477144623004,1.65730077229398,0.501396021890563,0.0873560642228549
C1R,0.0270556813376489,0.0442327822563444,0.0264183615988835,0.0130917469627147,0.730960442772684,1.41902806747954,13.3990691755791,0.00635089676647687,0.820978657247129
MMP1,0.0269776303867381,0.0316375381651454,0.0533574661346257,0.0828431716805261,0.854743877371428,2.39236397206303,1.37367529823848,0.079071608455166,3.62399794604098
BLK,0.0266457573170056,2.27894858924044,0.000995940846009037,0.0,0.0,0.00391224203279695,0.00614902372114445,0.00794549893558278,0.0
LCN2,0.0258479556895487,0.0700972137443363,0.0505399101073329,0.0230590302205207,0.0680774672675217,9.45222242978705,0.0459110716262871,0.0637973981661669,3.37055217765472
EPCAM,0.0250193418180994,0.015530927103347,0.0284703157544207,0.0258861808844352,0.0453942052727841,5.777055064925,0.0385986267553301,0.0650574856356106,4.4357148504487
CD24,0.0243517937624396,2.69879752751724,0.0264076113949688,0.0647009113919221,0.0741180229442347,6.14644996245815,0.152072703647141,0.0610624692881194,6.72269053626288
AGR3,0.0237084918362457,0.0374968901736194,0.0329864507643728,0.0639835358967305,0.0291319268439053,1.60350990618686,0.0254101137187199,0.0274788947600268,6.1763650948394
FOLR1,0.0231668543845965,0.0237471791280918,0.142615162247925,0.0373432870550074,0.0893192089890852,3.14334263206056,0.0961519173056096,0.0286271062869145,7.81831374414889
TNFRSF13B,0.0217011963315223,1.87912112269527,0.000178365632852324,0.0,0.0,0.00507908645519382,0.00384573081576411,0.00936040044835156,0.0
KIT,0.021669843295452,0.0218765330080413,0.0120692135326508,7.39186796200712,0.118700031044968,0.28293615585481,0.0634413715114244,0.0363402204853544,0.311855975904672
CTSK,0.0204500468417318,0.0382918070619239,0.143975894618654,0.0364362279632398,0.033402811180589,0.0280599931655715,8.40406704144254,0.027089005615591,0.040047354740173
TIMP3,0.020234537758774,0.0242521383087551,0.0378355540744895,2.63632346053648,9.21516814175347,4.00895966123509,9.29961167360921,0.0206825748485578,2.22935897935742
SERPINE1,0.0196959806150271,0.0409920935501661,0.102650322154885,0.00857562327629972,4.90198495043926,0.0548678791144099,1.45917976804128,0.016376548109857,0.0185522255365321
BGN,0.0196619737876219,0.0502597386672384,0.0211896665718999,0.0269361542577067,2.47105883128841,0.0230201179572056,20.0331649346916,0.0152076267911741,0.0335099340743036
SPIB,0.0195156501723532,2.13203174592633,0.0306620698795325,0.0,0.0635994759403183,0.00424851654616127,0.0122926979869199,0.860258586748788,0.00982079572386292
FCER1A,0.0194698040620138,0.00704448227940646,0.130631962780889,4.31954039801275,0.0,0.00775577208713036,0.0247330487721256,6.72691627228851,0.0076449815505955
CYR61,0.0189148549196174,0.0334948100074246,0.0140418123546031,0.0275104354025387,6.54147666072609,0.727604680944611,9.98503797706547,0.00806715644847935,1.320814549379
CTGF,0.0179567690259927,0.0371108542879342,0.0120563110429129,0.00982998065459807,6.08203609559052,0.558191442246407,9.97855082970404,0.0197459675097158,0.779321240577469
MAL2,0.017841685020488,0.0237373564428073,0.018781828164505,0.0135492542490461,0.0196148814182344,3.08924597060858,0.0440317868105947,0.0150507764258247,5.29703095199042
C10ORF10,0.0173174085750237,0.0598097129686705,0.0226568744957405,0.0304713828415415,10.6661638401,0.388947231724873,4.7041455118549,0.133350662489987,0.420917722766264
SLC34A2,0.017275819444552,0.0289734498131445,0.0150580614007974,0.0507008428200253,0.033402811180589,2.25504856765568,0.0201849871344369,0.0313146881909231,8.20656157941381
C16ORF89,0.017132202780338,0.0041300766078653,0.020640182477228,0.0849325232983244,0.0147011693310086,4.19033245117462,0.175888603272854,0.0302227424633947,9.00558767344607
C1S,0.0164733681903843,0.00831449440828784,0.0288922352400703,0.0,0.167683718010299,0.951026624881794,11.8484059261352,0.0175008854927646,0.526191166334014
PTGS2,0.0164630825746969,0.00368459837877671,0.397546106418705,2.54979384271577,0.455360138919785,0.196509757559152,0.305007884552439,0.393698019539929,0.333141585746748
CHI3L1,0.016445496607162,0.0,0.253206330153086,0.0161097006173237,0.0474206518149729,5.19640748107871,0.886937569045724,0.0275471188602361,0.950991238099604
S100A14,0.0160350521773258,0.0453502446606029,0.024847995013882,0.0528637760887486,0.172407587489682,3.66432517065101,0.014623179874391,0.0164598664646725,4.97647754610887
POU2AF1,0.0158430132459713,1.38484598592703,0.000837501377623337,0.0,0.0,0.0119342849945154,0.00486442364849286,0.00809385553654821,0.0144247000020338
HP,0.0158349742424187,0.000629754647589299,0.72753662910299,0.0167105597369089,0.0992655013091304,1.06093321004221,0.291373462577255,0.0112571460641779,3.69760750844271
SMIM22,0.0158055472389257,0.0221374553974512,0.0207522529917193,0.0192412129982989,0.0758516976138241,5.25320068083188,0.0365418423315105,0.0319954800279976,7.0968674686603
CAV2,0.015802585582748,0.0129013407969381,0.0216539972326033,0.0267213920776417,2.58806834747679,3.91717377892211,1.30629045553343,0.00173495447479458,1.30286305760515
RGS5,0.0157048069429637,0.0172749719045433,0.0143508728534186,0.00994391631200032,2.54589938027366,0.0560541395500837,7.68485780482072,0.0169162213885118,0.0521653216664369
CD1E,0.0155908334082876,0.010542993494443,0.0898594856360226,0.0480141709734795,0.0,0.00189980303593434,0.0230017468355816,4.25711770791063,0.009706903586993
MMP2,0.0145260419778389,0.0188831955396867,0.0737061206823166,0.0341110676344509,1.28748941486004,0.0176232334679819,10.4802975932165,0.0487423680278891,0.0419168439971882
SFTA3,0.0144460312798297,0.00597557186222722,0.015983451175162,0.0298900913450406,0.0,3.14434703904885,0.00774888735842459,0.0132211827253895,6.13942119078347
SPARCL1,0.0137704088167224,0.0287626741372165,0.0203817522572942,0.0,34.5350446033698,0.0270207765804925,11.5992795566855,0.0366833425982793,0.0460903229175292
AEBP1,0.0134978356500229,0.0502575404996066,0.00953787534650886,0.10599970779261,0.233662585557686,0.00196357697070605,10.5398661984188,0.0639683873564236,0.0120129781805003
CD207,0.0130616758041704,0.0,0.0417771149065604,0.0663092430379066,0.0596281588017125,0.00560662408668536,0.0312021268149829,2.82919790911342,0.0194577012002148
SPINK1,0.012721037646775,0.0,0.0399134219264813,0.0,0.191444364094941,16.8818450662756,0.00799048777792703,0.0906068761100465,7.84769150495899
FBLN1,0.0125448925536461,0.0359207810486641,0.00822461693700021,0.00994391631200032,0.0458085864185712,0.52760845699894,14.4742985269702,0.00779961745312751,0.153295309820698
PTRF,0.0125334986249375,0.014171369188656,0.0255379674848442,1.2232567685729,6.61635980806131,0.523749051323438,4.5916254427747,0.0531088455110733,0.42390890463597
BANK1,0.0123890230922626,5.3720768405693,0.056887394409696,0.0,0.0,0.0763922828761074,0.00412779317444632,0.223424766757823,0.103816247177641
AZGP1,0.0122514222361199,0.00445839426472162,0.0224688064037641,0.0,0.0862675717904366,7.43517188211614,0.0222900831420101,0.0477672865886214,1.76298435399873
CLDN5,0.0119536470987467,0.0175515325104224,0.0109641005059111,0.0397926358092161,24.562841094995,0.00364188871262147,0.010812712870947,0.00317694833475057,0.00330446879837949
AKR1C2,0.0118413686712156,0.00306876488350968,0.172962134528124,0.0587485798247505,0.171273182523978,5.31926161378862,0.154337878865061,0.0178177620439971,1.11455221402999
LINC00926,0.0117741745719825,2.45224907620524,0.00730861609317874,0.0,0.0301602716837273,0.0634279788435481,0.0224990399478612,0.0142269801331638,0.0111809529408186
HSPG2,0.0117425177082623,0.0156547910784888,0.0126623086805428,0.140053934233624,8.00262005278982,0.477480577994762,1.11358355828801,0.0350735866050051,1.28162642732461
SOD3,0.0115784879364245,0.00995160959184499,0.0236392678109892,0.0348014240782896,0.149688109908411,6.48006982058343,5.30085383131557,0.00162852869597845,1.72950618827934
MS4A2,0.0115524691447375,0.0079793886511591,0.00389598856335448,21.1568195830089,0.0,0.00233048245414718,0.0155998090221536,0.0,0.00547736352386186
POSTN,0.0114005328796921,0.0506008729605027,0.0175790724360362,0.121556886356072,4.04337083914316,0.00414830495950251,14.8968382624695,0.0162378057731561,0.0111332807116818
CLEC10A,0.0113001439254505,0.00544236990543334,0.421927694481826,0.0294034756087451,0.0313037340937224,0.0026901893097768,0.0180829471377515,3.97389216219425,0.00364633470435518
SFRP2,0.0112405558156704,0.0402850633582122,0.00814758458954356,0.0547267746476034,0.0,0.00830442347620614,12.5101850368926,0.0139111692701422,0.0212763406825193
PTGS1,0.0111744149701064,0.0605341775181873,0.202536139600095,3.19605202704054,0.164988731938941,0.0091451694031542,0.094493016806615,0.53463699158763,0.0
THY1,0.0110865275348842,0.0171176517489813,0.00455547956253398,0.0161097006173237,0.713125408076978,0.0152526485111399,10.3062388293237,0.00453757316645604,0.0153245144915903
ECSCR,0.0109631191971879,0.00894760440042491,0.140496115732778,0.0,6.34823536872867,0.0,0.0,0.00285236923337574,0.0
AQP1,0.0108338245315698,0.0270829187660418,0.0123798788046006,0.0565062580441628,7.90584135194682,0.349850185994718,0.587232357319166,0.012224543574168,3.41347542486958
SDPR,0.0105542318498155,0.00991832103198603,0.0256837301257666,4.24524172049609,9.73959983808943,0.485420807858796,0.196840488774719,0.351816500713498,0.838071784132756
GNG11,0.0103604058709807,0.204981901584602,0.0862561548512324,0.0239369468075098,17.3901591012374,0.131393430248467,1.45260099696836,0.046752822358219,0.184104789096427
AC079767.4,0.00985802346064462,2.61459648064267,0.125773127548385,0.00977043388542798,0.0,0.00136322281140712,0.00314621532320126,0.103195042218856,0.0
CCDC80,0.00958748481516911,0.00632530422098621,0.00882845435184352,0.0353314656610774,0.73186108252261,0.0944110650208741,7.9767585421518,0.0120810852701989,0.11300476791973
RUBCNL,0.0095844401114476,2.32306451050207,0.0653664710020448,0.0,0.0,0.00280530273990653,0.0937243069184348,0.262731264991672,0.0
CD1A,0.00945120179253004,0.00677385968410548,0.0656295978124451,0.0555259777092229,0.0,0.00510329056886062,0.00837661622623032,2.72818002898296,0.0196120464322787
PKIB,0.00912588352962954,0.0204607642781319,0.217139568354723,0.201712253924605,0.0315065817249223,0.0884302148907296,0.015224197708294,2.92864724067496,0.0559175972479437
MALL,0.00882612012837611,0.0138995410269055,0.00887508588138246,0.0,1.29667902856871,1.67041652141515,0.0325627294620628,0.0128951223747923,4.43683147164609
DMBT1,0.0083591418192357,0.0175246466740969,0.0076022985134741,0.00798783293287664,0.0,0.633530732721848,0.0399490374071036,0.0108712003638515,3.23372556927937
CCL21,0.00803693198003813,0.0072622590005902,0.00587549798503116,0.0276136801582877,22.4358864119095,0.0012532016168306,0.654087647755557,0.0147086624137884,0.0095125303806439
ISLR,0.00781786419514761,0.0257551516354178,0.00276074963631251,0.026446686387254,0.0,0.00399200908971812,6.02190220977559,0.0149555974553762,0.0
SLC18A2,0.00758290074154249,0.0,0.0039657870764335,7.75176709753816,0.0,0.00288042912739832,0.00571179863396624,0.200795353227595,0.0052457090100298
AL928768.3,0.00757340309507743,3.66061165415542,0.00207941890704999,0.0,0.0,0.00308300198346346,0.0141152835090198,0.0121551061440583,0.0158326802352736
MXRA8,0.0073674557981297,0.00329780498100464,0.00452972871445201,0.0484838168515904,0.0477319758420439,0.309604195750791,5.29963471945065,0.00510661146111656,0.129801756150503
SPINK5,0.007276716919075,0.0143918407336326,0.00786728221902692,0.0711369201145252,0.183297680365637,1.04622130619057,0.0422429869870587,0.0441520810548781,9.11847900623014
GATA2,0.00720275098841184,0.00445839426472162,0.00387306221971437,9.40226296663471,0.573980637173224,0.0865926051359948,0.0898503274888933,0.00439277757082915,0.0800292155476748
VWF,0.00707100049399331,0.0113502427737088,0.00781932774945305,0.0201310936820576,12.52507731901,0.00494814127952957,0.0110543865392234,0.0,0.0115786975123168
COL4A1,0.00700682146622884,0.0124554119546686,0.00382391141691027,0.0,7.89442251134955,0.03752491437214,4.5918501044402,0.0,0.0
CALCRL,0.00655388153675271,0.00348160320864552,0.0200329508982333,0.0114260642236218,6.25373506900938,0.00773821622203735,0.083929050022385,0.143634099498584,0.0
COL4A2,0.00652833614347857,0.0233140391005901,0.0211879182660074,0.0359852158770434,6.14901726489576,0.0428541641866663,3.69493998758615,0.0134068095383146,0.0516039954937869
MET,0.00633831360529403,0.0186577521299521,0.0251831967610171,0.0,0.486271803892592,3.82946133251412,0.0321150469119844,0.0178074471561174,0.924673617998803
ARHGAP24,0.00626014976483158,3.32526967514079,0.257268795143832,0.0,0.0451899365324782,0.156512091853829,0.327511989406414,0.172841949375256,0.267528933249032
EGFL7,0.00617923700627096,0.00945271780169598,0.053050045535845,0.583842301527935,5.02228686320418,0.332138565519274,0.0517221226671721,0.031207401959801,0.282054527413092
PCAT19,0.00592942099982294,0.0142847996075252,0.00247578351591418,0.0,7.57230445029156,0.0267969778364149,0.00920253585077904,0.00644790805042443,0.0487471970361704
COL5A2,0.00569504856777987,0.0066796187929153,0.00797686380893851,0.0217245472165925,0.344436294523881,0.0160503667782007,6.51024644237775,0.0119882389198014,0.00792123127618957
ASPN,0.00541156254261541,0.00922917167240831,0.00336892309763275,0.021089215818599,0.0477146267640936,0.00231182999977761,5.14023833573095,0.00255907889537871,0.00298724595340195
MAOB,0.00510991828044084,0.0125752849357824,0.00388031792409429,4.39000591000674,0.020365395933845,0.0200425420946758,0.102871686637154,0.00150664490669649,0.0184334137769975
VPREB3,0.00449685022282719,3.07214085211734,0.000993706819320549,0.0,0.0,0.0133143472681075,0.0142477711122849,0.00486635398055328,0.00898581588961824
C1ORF186,0.00429624020738825,0.377765124934187,0.00288320750497741,10.3280706856091,0.0,0.00725243385734724,0.00534856604944214,0.264475435824803,0.0236123228906275
ACKR1,0.00346114764833275,0.00234409428884867,0.000987151522134406,0.0116674133811231,20.3225977725309,0.000711888835426037,0.0120090911362637,0.0208215648031963,0.0
